,parcel,abstrprd,livearea,finbsmnt,basement,yrbuilt,totunits,stories,nocars,numbdrm,numbaths,sprice,deduct,netprice,tasp,smonth,syear,condition_AVG,condition_Excel,condition_Fair,condition_Good,condition_VGood,quality_A,quality_B,quality_C,quality_D,quality_X,gartype_Att,gartype_Att/Det,gartype_CP,gartype_Det,gartype_None,gartype_att/CP,gartype_det/CP,arcstyle_BI-LEVEL,arcstyle_CONVERSIONS,arcstyle_END UNIT,arcstyle_MIDDLE UNIT,arcstyle_ONE AND HALF-STORY,arcstyle_ONE-STORY,arcstyle_SPLIT LEVEL,arcstyle_THREE-STORY,arcstyle_TRI-LEVEL,arcstyle_TRI-LEVEL WITH BASEMENT,arcstyle_TWO AND HALF-STORY,arcstyle_TWO-STORY,qualified_Q,qualified_U,status_I,status_V,before1980
10884,05014-17-010-000,1112,1128,350,432,1922,1,1,2,2,3,387500,0,387500,387500,11,2010,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10885,05014-17-012-000,1112,1015,341,932,1924,1,1,2,2,2,350000,0,350000,350000,7,2011,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10886,05014-17-012-000,1112,1015,341,932,1924,1,1,2,2,2,205000,0,205000,205000,10,2010,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
10887,05015-01-008-000,1112,1227,889,1227,1925,1,1,2,3,2,272000,7000,265000,265000,10,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
10888,05015-02-006-000,1112,1192,250,500,1923,1,1,2,3,2,385300,513,384787,384787,7,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10889,05015-02-014-000,1112,1087,0,468,1923,1,1,1,2,1,281150,0,281150,281150,5,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10890,05015-02-018-000,1112,1280,600,693,1924,1,1,2,2,2,402500,0,402500,402500,3,2011,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10891,05015-03-004-000,1112,1629,550,591,1922,1,1,1,3,2,400000,5000,395000,395000,8,2010,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10892,05015-03-005-000,1112,1449,180,200,1922,1,1,2,2,2,475000,0,475000,475000,9,2010,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10893,05015-04-001-000,1112,3003,1219,1219,1908,1,2,3,4,3,560000,0,560000,560000,5,2012,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
10894,05015-04-010-000,1112,1170,576,599,1921,1,1,2,2,2,374000,7713,366287,366287,11,2010,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10895,05015-04-012-000,1112,946,473,946,1924,1,1,1,2,1,335000,0,335000,335000,4,2011,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10896,05015-04-019-000,1112,993,891,993,1924,1,1,2,2,1,326600,0,326600,326600,12,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10897,05015-05-004-000,1112,1268,300,1104,1922,1,1,2,2,1,349500,4493,345007,345007,9,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10898,05015-05-006-000,1112,1271,737,737,1921,1,2,2,3,2,253000,0,253000,253000,4,2011,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
10899,05015-05-007-000,1112,1100,360,660,1920,1,1,0,2,2,347800,3500,344300,344300,2,2012,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10900,05015-05-009-000,1112,1100,140,702,1923,1,1,1,2,1,265000,0,265000,265000,9,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10901,05015-05-013-000,1112,1733,0,286,1889,1,2,2,4,2,445000,0,445000,445000,8,2011,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
10902,05015-05-016-000,1112,1074,434,1074,1926,1,1,1,2,1,267000,6600,260400,260400,7,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10903,05015-06-005-000,1112,1225,1102,1225,1922,1,1,1,2,2,455550,50,455500,455500,3,2012,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10904,05015-06-009-000,1112,1133,1056,1133,1920,1,1,2,3,2,465000,1250,463750,463750,6,2012,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10905,05015-06-015-000,1112,1095,900,994,1920,1,1,1,2,2,417500,7417,410083,410083,4,2012,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10906,05015-06-018-000,1112,1293,875,1201,1920,1,1,1,2,1,350000,0,350000,350000,4,2011,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10907,05015-07-005-000,1112,1471,762,953,1923,1,1,2,3,2,497500,5000,492500,492500,6,2011,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10908,05015-07-021-000,1112,2022,637,850,1920,1,2,1,4,2,540000,1000,539000,539000,7,2011,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
10909,05015-08-004-000,1112,2290,824,1184,1919,1,2,1,3,4,448000,4199,443801,443801,12,2011,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
10910,05015-08-018-000,1112,1466,1001,1079,1916,1,1,1,3,2,536500,0,536500,536500,5,2012,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10911,05015-08-020-000,1112,2697,679,862,1914,1,2,2,3,3,622713,0,622713,622713,10,2011,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
10912,05015-09-012-000,1112,1827,1515,1736,1919,1,1,2,3,3,550000,216,549784,549784,8,2011,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10913,05015-10-015-000,1112,1869,1495,1736,1920,1,1,2,3,2,502000,0,502000,502000,8,2011,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10914,05015-11-010-000,1112,2040,812,891,1922,1,2,1,3,2,484300,0,484300,484300,11,2010,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
10915,05015-11-016-000,1112,1038,830,1038,1941,1,1,1,2,2,510000,300,509700,509700,4,2012,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10916,05015-11-019-000,1112,1703,816,1011,1923,1,1,1,3,2,545000,0,545000,545000,5,2012,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10917,05015-11-021-000,1112,2961,663,829,1922,1,2,3,4,4,949000,0,949000,949000,6,2012,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
10918,05015-12-006-000,1112,1654,1600,1654,1920,1,1,2,2,2,507000,0,507000,507000,1,2012,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10919,05015-12-022-000,1112,2300,1039,1379,1920,1,2,2,4,4,375000,0,375000,375000,5,2012,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
10920,05015-13-005-000,1112,1169,276,600,1927,1,1,1,3,1,350000,0,350000,350000,6,2012,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10921,05015-14-004-000,1112,1300,846,940,1920,1,1,1,3,1,373000,0,373000,373000,11,2011,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10922,05015-15-006-000,1112,2075,924,1155,1927,1,2,2,4,4,650000,0,650000,650000,6,2012,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
10923,05015-15-021-000,1112,1152,500,1152,1924,1,1,1,3,1,455000,0,455000,455000,8,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
10924,05015-16-009-000,1112,1663,500,1068,1924,1,1,1,3,3,90000,0,90000,90000,10,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
10925,05015-16-012-000,1112,2547,900,948,1926,1,2,2,3,4,832000,0,832000,832000,11,2011,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
10926,05015-16-021-000,1112,1154,800,962,1924,1,1,1,2,2,375000,7500,367500,367500,3,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10927,05015-17-002-000,1112,1271,646,995,1923,1,1,2,3,2,377500,0,377500,377500,10,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10928,05015-17-008-000,1112,1063,841,935,1923,1,1,1,2,2,415000,0,415000,415000,6,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10929,05015-17-008-000,1112,1063,841,935,1923,1,1,1,2,2,225000,0,225000,225000,12,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
10930,05015-17-009-000,1112,1031,975,1031,1929,1,1,1,2,2,385000,0,385000,385000,10,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10931,05015-18-011-000,1112,1231,1062,1186,1926,1,1,2,2,2,410000,5880,404120,404120,3,2012,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10932,05015-19-004-000,1112,1098,988,1098,1925,1,1,1,2,2,422000,0,422000,422000,7,2011,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10933,05015-19-014-000,1112,894,199,265,1925,1,1,1,2,1,188900,4900,184000,184000,8,2011,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10934,05015-19-015-000,1112,1094,900,1094,1925,1,1,1,2,2,295000,3500,291500,291500,9,2010,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10935,05015-20-001-000,1112,2332,970,1370,1937,1,1,1,2,3,707000,0,707000,707000,3,2011,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10936,05015-20-001-000,1112,2332,970,1370,1937,1,1,1,2,3,625000,0,625000,625000,2,2011,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
10937,05015-20-014-000,1112,1165,1000,1165,1924,1,1,2,2,3,256000,0,256000,256000,11,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
10938,05015-20-018-000,1112,1248,811,1248,1925,1,1,1,2,2,323500,0,323500,323500,8,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10939,05015-20-021-000,1112,1177,1118,1177,1949,1,1,2,2,2,290000,0,290000,290000,4,2011,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
10940,05015-21-007-000,1112,986,614,722,1926,1,1,2,2,2,355000,0,355000,355000,11,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10941,05015-22-002-000,1112,2292,688,860,1924,1,2,2,3,3,564500,0,564500,564500,3,2011,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
10942,05015-22-013-000,1112,1504,758,939,1924,1,1,2,3,1,400000,0,400000,400000,9,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
10943,05015-22-016-000,1112,2154,998,1050,1937,1,2,2,3,4,607000,3000,604000,604000,10,2011,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
10944,05015-23-002-000,1112,1742,738,821,1924,1,2,2,4,2,415000,0,415000,415000,9,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
10945,05015-23-012-000,1112,1227,1027,1227,1932,1,1,2,2,2,302000,0,302000,302000,6,2012,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10946,05015-24-009-000,1112,1261,0,789,1919,1,1,1,2,1,390000,2500,387500,387500,8,2011,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10947,05015-24-018-000,1112,1626,1463,1626,1922,1,1,2,2,2,561000,0,561000,561000,9,2010,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10948,05015-25-003-000,1112,1686,836,929,1921,1,1,2,3,3,552500,0,552500,552500,12,2010,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10949,05015-25-006-000,1112,1431,900,1034,1917,1,1,2,3,2,493750,3750,490000,490000,11,2011,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10950,05015-26-001-000,1112,2734,1500,1645,1919,1,2,2,4,4,1085000,2500,1082500,1082500,1,2012,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
10951,05015-26-001-000,1112,2734,1500,1645,1919,1,2,2,4,4,1085000,0,1085000,1085000,4,2011,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
10952,05015-26-015-000,1112,1396,600,655,1918,1,1,3,2,2,460000,0,460000,460000,7,2010,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10953,05015-26-018-000,1112,1400,1045,1161,1917,1,1,2,2,3,605000,0,605000,605000,7,2011,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10954,05015-27-002-000,1112,1436,350,937,1919,1,1,2,3,2,526500,0,526500,526500,6,2011,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10955,05015-27-006-000,1112,1472,922,1024,1919,1,1,1,2,2,510000,0,510000,510000,3,2011,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10956,05015-28-002-000,1112,955,0,523,1911,1,1,1,2,1,232500,3893,228607,228607,6,2012,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10957,05015-28-023-000,1114,1524,650,722,1994,1,2,1,2,4,424000,0,424000,462188,4,2011,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10958,05015-29-024-000,1114,1177,0,0,1989,1,2,2,2,2,549900,0,549900,549900,6,2011,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10959,05015-29-025-000,1114,922,479,504,1910,1,1,2,2,2,549900,0,549900,549900,6,2011,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
10960,05015-30-008-000,1112,2212,0,211,1900,1,2,2,3,3,440000,0,440000,440000,1,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
10961,05015-30-018-000,1112,4029,1781,1979,2007,1,2,3,3,5,1280000,0,1280000,1280000,2,2011,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
10962,05015-30-020-000,1112,3935,1300,1682,2008,1,3,2,3,7,1150000,0,1150000,1150000,3,2012,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
10963,05015-30-025-000,1114,2426,248,992,1988,1,2,2,2,3,630000,0,630000,634053,5,2012,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10964,05015-30-025-000,1114,2426,248,992,1988,1,2,2,2,3,550000,0,550000,550000,3,2011,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10965,05015-30-026-000,1114,2514,847,891,1988,1,3,2,2,4,625000,0,625000,661187,9,2011,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10966,05015-30-028-000,1114,1918,820,863,1988,1,2,2,2,3,555000,0,555000,576423,12,2011,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10967,05015-30-038-000,1114,2035,959,1009,1998,1,2,2,2,4,610400,0,610400,641815,10,2011,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10968,05015-30-046-000,1114,2306,940,1045,2002,1,2,2,3,4,730000,1200,728800,733489,5,2012,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10969,05015-31-028-000,1114,1512,743,782,1924,1,2,2,2,4,400000,0,400000,451466,10,2010,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
10970,05015-31-031-000,1114,2660,1170,1301,2001,1,2,2,2,4,835000,0,835000,856487,2,2012,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10971,05015-31-036-000,1114,2330,1055,1111,2000,1,2,2,3,4,684900,0,684900,689306,5,2012,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10972,05015-32-005-000,1112,1208,481,481,1900,1,1,2,2,2,475000,0,475000,475000,3,2011,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
10973,05015-32-013-000,1112,1428,0,100,1943,1,1,2,2,1,550000,0,550000,550000,9,2011,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
10974,05015-32-033-000,1114,2437,1177,1233,1999,1,2,2,2,4,652500,4000,648500,731940,10,2010,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10975,05015-32-037-000,1114,4018,791,833,2001,1,2,3,3,5,728000,0,728000,728000,1,2012,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10976,05015-32-042-000,1114,2389,1140,1200,1983,1,3,2,2,4,675000,0,675000,696712,1,2012,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10977,05015-32-043-000,1114,2550,1051,1139,2000,1,2,2,2,4,950000,0,950000,1023340,6,2011,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10978,05015-32-046-000,1114,2367,1112,1170,2005,1,2,2,3,4,800000,0,800000,810293,4,2012,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10979,05015-32-047-000,1114,3376,1002,1113,2007,1,3,2,3,4,719900,0,719900,743057,1,2012,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10980,05015-32-047-000,1114,3376,1002,1113,2007,1,3,2,3,4,1325000,0,1325000,1325000,10,2010,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10981,05015-32-048-000,1114,3666,0,1113,2007,1,3,2,3,4,1325000,0,1325000,1325000,10,2010,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
10982,05015-32-048-000,1114,3666,0,1113,2007,1,3,2,3,4,485176,0,485176,485176,12,2010,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
10983,05015-32-049-000,1114,3376,0,1113,2007,1,3,2,2,3,1325000,0,1325000,1325000,10,2010,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10984,05015-33-055-000,1114,2876,1375,1445,1999,1,2,3,2,5,867800,0,867800,940377,5,2011,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10985,05015-34-014-000,1114,4354,1037,1091,2007,1,2,4,2,4,600000,0,600000,600000,7,2010,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10986,05015-34-037-000,1114,2270,1078,1135,2006,1,2,2,2,4,490000,2500,487500,547088,11,2010,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10987,05015-35-009-000,1114,1178,374,394,1942,1,1,2,2,3,235000,5000,230000,247756,6,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
10988,05015-35-010-000,1114,1007,527,555,1942,1,1,2,2,2,200000,0,200000,227020,9,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
10989,05015-36-010-000,1112,4090,1840,2045,2000,1,2,4,2,5,2150000,0,2150000,2150000,11,2011,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
10990,05015-36-012-000,1112,4260,1980,2110,2007,1,2,3,2,6,1455000,0,1455000,1455000,5,2012,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
10991,05015-36-012-000,1112,4260,1980,2110,2007,1,2,3,2,6,1784078,0,1784078,1784078,4,2012,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
10992,05015-36-014-000,1112,1093,0,450,1923,1,1,2,2,1,450242,0,450242,450242,6,2011,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
10993,05015-36-028-000,1114,2363,1076,1133,2003,1,2,4,2,4,690000,7500,682500,779096,8,2010,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10994,05016-06-011-000,1112,2061,1462,1539,1922,1,1,2,3,3,150000,0,150000,150000,9,2010,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
10995,05016-07-009-000,1112,2885,154,1347,1920,1,2,2,6,4,700000,8600,691400,691400,2,2012,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
